full_text,tweet_id,screen_name,user_ID
He even teased us earlier. 🤣 https://t.co/hsgEiDZ7Rv,1552792995333906432,PeskySickos,1368058891544764416
LET'S GOOOOOOOOOOOOOOO https://t.co/ND7VJS9ntd,1552792636561539072,PeskySickos,1368058891544764416
"@MastermindGMPD Yea, Laine has a track record, and there are arguments made about Norris' shooting % last season. 

Another note is the term. Laine's contract is for half the time. 

Just thought it was interesting to see the two.",1550554180066099208,PeskySickos,1368058891544764416
"An important note is that Laine is on a 4-year term while Norris is, of course, 8 years. 

There are many different factors you could mention between these two contracts, but yea.",1550553768411947009,PeskySickos,1368058891544764416
"Patrik Laine averaged 0.46 goals per game last season and banked $8.7M AAV 

Josh Norris averaged 0.53 goals per game last season and banked $7.95M AAV 

#Sens https://t.co/3fuub24YuJ",1550552987768164352,PeskySickos,1368058891544764416
"Every goal scored by Brady Tkachuk in the 2021-22 season. A thread: 

Brady Tkachuk finished the season with 30G and 37A in 79GP

#Sens #GoSensGo",1549876088372969473,PeskySickos,1368058891544764416
"#30

April 29th, 2022 https://t.co/ggdjbJISeR",1549854650244931584,PeskySickos,1368058891544764416
"#29

April 22th, 2022 https://t.co/YEniMQffFy",1549854595714777093,PeskySickos,1368058891544764416
"#28

April 18th, 2022 https://t.co/GLs7H3Xxed",1549854537103642625,PeskySickos,1368058891544764416
"#27

April, 14th, 2022 https://t.co/tKDdYIbcI2",1549854482489540616,PeskySickos,1368058891544764416
"#26

April 10th, 2022 https://t.co/dAjoyQeseF",1549854432195657729,PeskySickos,1368058891544764416
"#25

April 10th, 2022 https://t.co/5IcoUdVsmp",1549854386138013701,PeskySickos,1368058891544764416
"#24

April 5th, 2022 https://t.co/cG4qEZMo9b",1549853836675792896,PeskySickos,1368058891544764416
"#23

March 29th, 2022 https://t.co/HNpIRMvurD",1549853782154035200,PeskySickos,1368058891544764416
"#22

March 24th, 2022 https://t.co/FNrT66lko1",1549853740248825863,PeskySickos,1368058891544764416
"#21

March 24th, 2022 https://t.co/rUE4iGlkI4",1549853694035910659,PeskySickos,1368058891544764416
"#20

March 10th, 2022 https://t.co/Pk4qBZo9AR",1549853626985848836,PeskySickos,1368058891544764416
"#19

March 8th, 2022 https://t.co/AYtJd4R0Nd",1549853555674300417,PeskySickos,1368058891544764416
"#18

March 6th, 2022 https://t.co/w58OatI24N",1549853514117091335,PeskySickos,1368058891544764416
"#17

February 22nd, 2022 https://t.co/93rnIr0xwE",1549853463449837576,PeskySickos,1368058891544764416
"#16

February 17th, 2022 https://t.co/cNpWld9y3v",1549853408873562113,PeskySickos,1368058891544764416
"#15

February 13th, 2022 https://t.co/xjSxLKOT5m",1549853358504255492,PeskySickos,1368058891544764416
"#14

February 8th, 2022 https://t.co/VDnKkVsTGe",1549853308130672640,PeskySickos,1368058891544764416
"#13

February 8th, 2022 https://t.co/o3eZeuJlKK",1549853241034301445,PeskySickos,1368058891544764416
"#12

December 14th, 2021 https://t.co/vgDYSTApbY",1549853190732087297,PeskySickos,1368058891544764416
"#11

December 11th, 2021 https://t.co/ZyjOnITZCk",1549853115494670337,PeskySickos,1368058891544764416
"#10

December 11th, 2021 https://t.co/sgg2sTtbgz",1549853069084614656,PeskySickos,1368058891544764416
"#9

December 11th, 2021 https://t.co/Q09Fm6oMdN",1549853022951546881,PeskySickos,1368058891544764416
"#8

December 6th, 2021 https://t.co/09cUSvgeAV",1549852968442335233,PeskySickos,1368058891544764416
"#7

December 4th, 2021 https://t.co/mKGf0AkFxD",1549852918144180224,PeskySickos,1368058891544764416
"#6

December 4th, 2021 https://t.co/iQzb7cb5Pp",1549852855162617859,PeskySickos,1368058891544764416
"#5

December 1st, 2021 https://t.co/45s8ZYJxCo",1549852796459139073,PeskySickos,1368058891544764416
"#4

November 24th, 2021 https://t.co/N6MWZeryCu",1549852737772421127,PeskySickos,1368058891544764416
"#3

November 6th, 2021 https://t.co/NxDNZ4Lyze",1549852687411429377,PeskySickos,1368058891544764416
"#2

November 4th, 2021 https://t.co/x1zzr8k8PN",1549852637146845185,PeskySickos,1368058891544764416
"#1 

October 10th, 2021 https://t.co/FbuYFcYTGC",1549852586861273094,PeskySickos,1368058891544764416
"Every goal scored by Brady Tkachuk in the 2021-22 season. A thread: 

Brady Tkachuk finished the season with 30G and 37A in 79GP

#Sens #GoSensGo",1549852543802548228,PeskySickos,1368058891544764416
"@Dragons_Quest @Senators If the letter/number on the back were white or perhaps white with a red outline, I think it would be *chefs kiss*",1548854209730301952,PeskySickos,1368058891544764416
"Don’t get me wrong, I love seeing the chaos and discourse on my timeline… 

But personally, I’d prefer to wait and see the players play together before we come to any conclusions about how this team will perform. 

We’re all excited, but let’s not get ahead of ourselves.",1548815217836032000,PeskySickos,1368058891544764416
