full_text,tweet_id,screen_name,user_ID
"With a new AUC of 0.51, I may have overshot it on the ""make it slightly worse"" part.",1554238435279470593,TenanATC,1569456499
"@william_m_adams Yeah, so I want to get out there with the validation and model criticism metrics so we're transparent as we can be... but sharing the code itself for the operational model... is just a no-go.",1554190366542274560,TenanATC,1569456499
"@william_m_adams Well:
1) we use the better of the two models for a competitive advantage and

2) we might license out the better of the two models to pay the bills.",1554187388313915394,TenanATC,1569456499
"Today's project:

Make a prediction model that is slightly worse than the one I've already built so I can submit the worse model to a conference requiring data/code to be open source.

Is this how we do #OpenScience?",1554178617105698823,TenanATC,1569456499
@biomechstu When we think about the chasm between the actual evidence for using Accelerometer/GPS units in football/soccer and how they're marketed or used in practice... I'm not sure the mounting is the biggest issue...,1553844401704763394,TenanATC,1569456499
https://t.co/g8iVAnrt0b,1553510237105262592,TenanATC,1569456499
"I know that continuous glucose monitoring is all the rage right now but I'm just saying that my islets of langerhans have been doing it long before it was cool.

#hipsterPhysiology",1553492700971892743,TenanATC,1569456499
"@scotmorrsn @DrNickCC @OSPpatrick @kcrehabguy @erikMeira @DavidBennion6 @LauraOpstedal @rwilly2003 @MeredithChaput @ewellsandt @mickwhughes @JasonAvedesian @JillMonsonPT @JAT_NATA What do you mean ""establishing what is an acceptable limit""? Like what percentage of points are in the range?",1553362076575436800,TenanATC,1569456499
"@DrNickCC @scotmorrsn @OSPpatrick @kcrehabguy @erikMeira @DavidBennion6 @LauraOpstedal @rwilly2003 @MeredithChaput @ewellsandt @mickwhughes @JasonAvedesian @JillMonsonPT @JAT_NATA LOA can just as easily be the same measurement within a session or between days 🤷

For rehab setting, you're almost always doing serial testing so it's pretty applicable and understandable.",1553357282234228742,TenanATC,1569456499
"@DrNickCC @scotmorrsn @OSPpatrick @kcrehabguy @erikMeira @DavidBennion6 @LauraOpstedal @rwilly2003 @MeredithChaput @ewellsandt @mickwhughes @JasonAvedesian @JillMonsonPT @JAT_NATA I'd generally look at a lot of metrics, but I think that the Limits of Agreement (LOA) band from a Bland-Altman analysis are the most intuitive to understand.

For serial testing, it gives the range that contain 95% of data points in normal circumstances.",1553349046391259137,TenanATC,1569456499
"@scotmorrsn @OSPpatrick @kcrehabguy @erikMeira @DavidBennion6 @LauraOpstedal @rwilly2003 @MeredithChaput @ewellsandt @mickwhughes @JasonAvedesian @JillMonsonPT @JAT_NATA Sure the idea is good, but pretending there is a ""true minimum"" that is factually know and should universally be used is where I take issue.

It should be a ""reasonable idea number"" and not a threshold to cross.",1553133472457412608,TenanATC,1569456499
