full_text,tweet_id,screen_name,user_ID
Fuck Yes soo hyped!!! https://t.co/FKmfANWbRX,1512094038077235201,_TheRealNolanD,102591650
I swear if I hear the word Stupendous one more time https://t.co/pMsuAL13kz,1510771598382403585,_TheRealNolanD,102591650
"Stills from four movies you believe are masterpieces, no titles https://t.co/Rz8N8mUAjz https://t.co/0OXOcoBN5U",1510700608352784389,_TheRealNolanD,102591650
Awww damn this makes me sad https://t.co/kKivzOoroJ,1509905144355319809,_TheRealNolanD,102591650
Well cant say im not suprised. The Academy went with the safe choice meh,1508287289293611011,_TheRealNolanD,102591650
Why is it whenever I see Kodi Smit-McPhee i just see Roger from American Dad lol https://t.co/Lgkx4L09CU,1508281806470098948,_TheRealNolanD,102591650
So can the Smiths not take a joke??,1508275846414422019,_TheRealNolanD,102591650
Ahh Jacob Elordi star of celebrated and well regarded Kissing Booth Trilogy... https://t.co/p6XCXdDfva,1507073145286512649,_TheRealNolanD,102591650
This show deserved so much more than just 1 season https://t.co/h7L2LG57IK,1507010140028907527,_TheRealNolanD,102591650
I dont understand that either. Such a powerful film https://t.co/kTw5xLMhCI,1506773165078241281,_TheRealNolanD,102591650
