full_text,tweet_id,screen_name,user_ID
Just posted a photo https://t.co/Di8zbgZwnD,1512800773951963138,doreis12,860421026
Pablo Jacket in Thunder Shibori @tulipclothingusa #tulipclothing #tiedyefashion #jacket #womensfashion #thefranreisco #11w126a #doreis1 #atlmkt @ Atlanta Apparel &amp; Las Vegas Apparel https://t.co/HxVcTix9Kl,1512797314569617419,doreis12,860421026
Just posted a photo @ Atlanta Apparel &amp; Las Vegas Apparel https://t.co/9a7aOdLq8M,1512796659406802948,doreis12,860421026
Just posted a photo @ Atlanta Apparel &amp; Las Vegas Apparel https://t.co/vJkZWMf1ON,1509734700218212352,doreis12,860421026
Just posted a photo @ Wyndham Virginia Beach Oceanfront https://t.co/jeA4g8iFFo,1508991144004366336,doreis12,860421026
Just posted a photo https://t.co/YMOWLkOddM,1506818929959882761,doreis12,860421026
Just posted a photo @ Fringe Benefit https://t.co/Ay1qnZSq7E,1506655148222947337,doreis12,860421026
Just posted a photo @ Atlanta Apparel &amp; Las Vegas Apparel https://t.co/xxDbB72yIy,1506423515230134276,doreis12,860421026
Just posted a photo @ Atlanta Apparel &amp; Las Vegas Apparel https://t.co/1EkTc1uJqb,1506218610129133586,doreis12,860421026
Just posted a photo @ Atlanta Apparel &amp; Las Vegas Apparel https://t.co/G1ebUZvRBt,1504840246504079387,doreis12,860421026
