full_text,tweet_id,screen_name,user_ID
KOD is such a slept on album. Some of Cole’s best work.,1514716427617402895,KyleSimpson20_,1177043521418579968
"Guy broke out the big big word ""indefatigably"" https://t.co/4ihRel94WQ",1514674465606496257,KyleSimpson20_,1177043521418579968
Squad got 40 balled by a 16 year old Jalen Green out in Vegas https://t.co/vcZxDlnUnw,1514673537436434438,KyleSimpson20_,1177043521418579968
I’ve literally seen this before at the rec 😭 https://t.co/eHpBZEPQhH,1514483532436938759,KyleSimpson20_,1177043521418579968
Mariota went through 5 OC’s in 5 years in Tennessee and 3 different HC’s. https://t.co/JVkoF5joqb,1514296853231116291,KyleSimpson20_,1177043521418579968
Nah this is actually crazy shit. LEVELS TO THE GAME. https://t.co/QBHPLwIaUe,1514002881413672961,KyleSimpson20_,1177043521418579968
"As much as I love Ja, I do have an issue with them giving most improved to a former #2 overall pick https://t.co/A1XdLJYUrR",1513932067708420100,KyleSimpson20_,1177043521418579968
Putting LaMelo up here and not Garland is crazy https://t.co/evtnCe7kCk,1513920005057904640,KyleSimpson20_,1177043521418579968
If you can’t get Nick Nurse this is the pivot https://t.co/Uee2yPFc4p,1513884712812613641,KyleSimpson20_,1177043521418579968
Idc what the reasoning is. DO NOT UNDER ANY CIRCUMSTANCES CHEAT IN VIDEO GAMES. It does nothing but ruin the experience of the game for everyone else involved. Do better. https://t.co/XLQcVijW9q,1513660919280066560,KyleSimpson20_,1177043521418579968
