full_text,tweet_id,screen_name,user_ID
"Great thread for non-fluffy, worthwhile reads: https://t.co/H0IpBmByRQ",1514736634893410305,ellleighclarke,1276892739221815296
"So much inane, vague chatter in response to whatever the latest news cycle has fed us. 

But I love watching the tweets of a few geniuses on here. Piecing together their schema of the world is where it's at for me. Never about the specific issues.",1514713167410118659,ellleighclarke,1276892739221815296
#physicsporn https://t.co/v8DlhSKFlF,1514369536442740736,ellleighclarke,1276892739221815296
"I'm so* cynical when I'm tired. I should stay off Instagram. 

*More.",1514369313360302081,ellleighclarke,1276892739221815296
"The feminine urge to understand this mic drop

Vs 

Already being overwhelmed by a new reading plan and study strategy for the middle east. https://t.co/G5fYjMXybU",1514328484260294662,ellleighclarke,1276892739221815296
Feeling like it's one of those days where knocking off at lunch time and heading to the nearest bar to have a glass of wine and a few espressos would be FUN. https://t.co/gmGQybp5CM,1514294478399750144,ellleighclarke,1276892739221815296
"The conflict between maybe wanting to hang out with people 

Vs

Not have the energy to hang out with people.",1514291098537103369,ellleighclarke,1276892739221815296
"Another show about shady shit going down in silicon valley? 
Whatever. 
I'm just watching it because Naveen Andrews 😍🥤 https://t.co/xPeUXLz46g",1514077603941990404,ellleighclarke,1276892739221815296
"Some things should really only be talked about by people who understand the maths:

Anything that involves the word quantum, and anything related to entropy or thermodynamics. 

I will die on this hill.",1514075925129928704,ellleighclarke,1276892739221815296
"Writing literature notes on Anne Applebaum's Red Famine, and am struck by conceptual similarities reoccurring in the Russian treatment of Ukraine, and the desire for international entities not to ""ruffle feathers"".",1514064214842875904,ellleighclarke,1276892739221815296
