full_text,tweet_id,screen_name,user_ID
"2022 most anticipated? 
BOBS BURGER THE MOVIE",1514635816508735489,SailorSammy93,1225232046974537728
Just lost years of my life reading this https://t.co/gYOhYdlMiB,1514634823452798979,SailorSammy93,1225232046974537728
Harris Dickinson hive rise! https://t.co/fCBY8sU7y2,1514625769221337090,SailorSammy93,1225232046974537728
Why are white girls so obsessed with pointing out stretch marks it’s so weird,1514496288636784649,SailorSammy93,1225232046974537728
Yeah I’m watching The Kardashian’s on Hulu,1514462090127421446,SailorSammy93,1225232046974537728
Wait… I loved Can’t Buy Me Love,1514458532556455936,SailorSammy93,1225232046974537728
"Guys, my mom watched Bridgerton without me",1514457487235293191,SailorSammy93,1225232046974537728
All those hot people on Elite and not one of them is on here!!? https://t.co/CRUOvnLPcJ,1514456939291365380,SailorSammy93,1225232046974537728
"Framed #34
🎥 🟥 🟥 🟥 🟩 ⬛ ⬛

https://t.co/1wD8pUANBX

The way I just guessed black and white movies",1514454865833041920,SailorSammy93,1225232046974537728
MIAMI 2 IBIZIA https://t.co/mXrC4pFRqk,1514451814887968768,SailorSammy93,1225232046974537728
