full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
"I'm a Lutheran pastor's kid. My ancestors helped found a little country church just like this. Let me tell you, this situation is emblematic of a *moment* in rural Midwest churches right now. Some dying. Some dead. Others reborn - under new leaders and different denominations. https://t.co/XfOr8BTFhD",1540448248191750144,jayfug,231831983,15427690
"Happy to say I’ve accepted a job as a sports reporter with @dailyrepublic in South Dakota. 

Can’t wait to get started and thanks to everyone who’s helped me get here!",1528868154767986688,Zech_Lambert,1222649309113593867,15427690
Way to go Jag! So proud of you! https://t.co/JVML9Dupot,1497617059873804299,amytyler830,2748651734,15427690
"As someone that moved to SD from Nebraska, I don't get the issue with this. It was a big deal to go to the 'big city' from our small town for the state championships - all classes played in the same city in one weekend &amp; it was truly a honor to get to do so. Seems logical to me! https://t.co/maVmLbpddZ",1491847692347187200,shannonmkubik,132692016,15427690
@Tony_Venhuizen @Twoster3 Another good piece by Terry Wooster.,1489627915440594945,jenschipper,861199566,15427690
"Had a great conversation with @RykerK09 and @CadenHinker earlier this week where we discussed all things @KernelBB ahead of Mitchell's stretch run toward the postseason. #sdpreps

You can find it here and on all major podcast platforms. https://t.co/7mI62eFSaK",1489614974926262272,LDierksy,621499415,15427690
"This year marks my twelfth legislative session partnering with @David_Bordewyk to advocate on behalf of @SD_Newspapers. I am proud of our work in the South Dakota Capitol, but honored to call Dave one of my greatest friends. https://t.co/mui4g9mXTz",1489552309151543298,justingsmith,24047249,15427690
Tommy 🐢 from our Emergency Management Team is in the news! https://t.co/xdYpgCjlsa,1488555247450697729,SDPublicSafety,395315783,15427690
"“Lol bro cover news not make news” -@talbit 
https://t.co/m0wydZn2BB",1486082519212691468,HRDunt,2424512796,15427690
A video I sent to my favorite @dailyrepublic reporter @HRDunt. I also have a Mitchell Republic coozie. It got me through college! https://t.co/Ga9nrAqRaJ,1471304980346904576,talbit,162272843,15427690
Check out @dailyrepublic’s other stops on our Battle of the Eats tour from this year https://t.co/hCS3NVxw2J,1468995007382237188,HRDunt,2424512796,15427690
Absolutely classic,1467602894899798021,robbjeffries,104356275,15427690
"So extremely proud of this team!  Keep your eye out for us next season!  
#wagnerwill #proudcoach https://t.co/v7rwIMkTYT",1462285486605717505,StaceyKnebel,4237377201,15427690
Okay but why is a Chamberlain sunset just as beautiful as a Duluth sunrise? 🥺 https://t.co/IwVg42507Y,1450253688958853120,HRDunt,2424512796,15427690
Thanks @dailyrepublic for these suggestions.  Looking for a great place to eat in South Dakota? Here are some hidden gems worth seeking out | The Mitchell Republic https://t.co/P3f8CXIGRT,1435579005575512067,Mitchell_SD,380710994,15427690
