full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
@FreeeetheMan no. better validate them damn feelings 😂,1554501980193755137,Tsadiaaaah,2407599113,367007486
Headed to ATL today to start school for my CDL! Y’all wish me luck! 🤞🏾 be back in a month 🥹,1554455491673300992,querarenee,1021224694845001728,367007486
@GOTCITYTEA Got to keep your hand to yourself! That goes for women and men!,1554437537631961089,miyahbailey,858033728,367007486
@GOTCITYTEA This why my momma said don’t put yo hands on these niggas,1554436810473979905,taaliyaahhhh,1469996448611721227,367007486
"@GOTCITYTEA I mean she swung first , so he not wrong",1554436535751254018,kiidawgg,1074184367902261248,367007486
"@ApolloKreed5 @shannonsharpeee ""Where's Williams going??"" kills me every time 😂",1554344435881807879,Jan21Baby,1433617970421452804,367007486
@shannonsharpeee https://t.co/UH7fIHYn2J,1554336522102530050,asmith906,241723864,367007486
a babe😮‍💨 https://t.co/SKid7zz32c,1554296271111917568,_sforsierra,169668379,367007486
“How good was Stephen Curry?” https://t.co/OjaZC92EBI,1554290297005395972,NBAMemes,487393551,367007486
HOV is the greatest of all time. This can’t be debated anymore!!!,1554281049634623489,Young_Guru,288319138,367007486
"If your grandkids ask you ""How good was Steph Curry?""

Show them this pic https://t.co/IcmYPHRfKY",1554276542775435264,NBAMemes,487393551,367007486
@MikeBaggz @noirdosser 20 years since she was last seen? It was just 5 years ago when she matter of factly nonchalantly admitted that she lied. Wasn’t she seen then?,1554260902249119744,RFrelix,2590117668,367007486
Dudes swear they run the city and don’t be running nothing 😂😂🤦🏾‍♂️ https://t.co/ydknidSiVX,1554255699726798853,SupremeDreams_1,305967569,367007486
I NEED a kitchen like this 🥺 https://t.co/Yq5nHLZ170,1554251013065940993,INTERIORHUB3,1385632131221700613,367007486
🧡🖤🤍 https://t.co/mfUr5662CU,1554236190651322368,PAMH,113510080,367007486
