full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
"Kim Wexler is one of the most complicated and interesting characters I’ve ever seen on a TV show. From the writing to Rhea Seehorn’s performance, she’s just an incredible creation. #BetterCallSaul",1554614316325687296,realchipriggs,822841582743326720,391013693
Saw Keanu on the street just now and I finally get why people freak out when they see the pope.,1554574940573077504,MickeyFisher73,69199995,391013693
"Had coffee with a local writer this morning. Another guy who's been at it forever like I have and who has a movie coming out next year like I do. It's always a pleasure to meet people who know the grind, the self-doubt, the well-meaning questioning of family and friends...",1554534282802126849,NGDWrites,884566976005361665,391013693
@sevenohthree @CLBRKS I got a dashboard that looks like fucking NASA 😂😭😭💀💀💀 I’m OUT,1554513145338728449,bruddanaY,44430804,391013693
@andycompton_ Name 5 times you INTENTIONALLY started drama on twitter,1554503071170023424,avishaiw,242456653,391013693
Lot of great docs for cheap here - Sparks Brothers for 5 bucks is a steal. https://t.co/rHit6qiRAs,1554500075275096066,briantruitt,15358421,391013693
Expand your mind and learn about all manner of fascinating real-life stories and people – from astronauts to rock stars to Mr. Rogers - with this amazing selection of can’t-miss documentaries. #DigitalMovieDeals LINK TO SHOP: https://t.co/rwBd2AQcYD https://t.co/x5HuReuj8G,1554498211993174016,DigitMovieDeals,863132697790525440,391013693
@DannyBaram Call first thing in the morning. Always.,1554490067929800704,AndreaCiannavei,932213587107487745,391013693
Me at work most days https://t.co/yMaDQtB8jc,1554486311880466433,TheRealMattC,24957235,391013693
Oh you're a screenwriter? Name 5 times you unintentionally started drama on twitter,1554485195751002114,andycompton_,33533899,391013693
"Stephen King is testifying now in DOJ's antitrust case against Penguin/Simon &amp; Schuster. Laughter in the courtroom as DOJ attorney asks King to state his occupation. 

""My name is Stephen King. I’m a freelance writer.""",1554473403775606786,AGoudsward,3290872264,391013693
By age 40 you should have 10 other handsome friends who are willing to pull off an elaborate robbery of the casino your ex-wife’s new boyfriend owns at the drop of a hat.,1554459589868785664,LukeBarnett,384471964,391013693
"DREAMS DO COME TRUE

The project I pitched a month ago was greenlit. I’ll be developing &amp; headwriting an original series for a top tier streaming platform. Can’t share details at this point other than the initial phase will be 6 months &amp; I’m beyond excited for the opportunity! https://t.co/UxTgDKWypw",1554459198997630977,BenJohnson2018,986697794042949632,391013693
Ive been thinking about writing a Spirit Halloween movie for about 6 years so its nice to know I can let that go now.,1554348434873651200,JLisaJay,1131564811,391013693
"@DannyBaram Oh, that's even more challenging. I echo what everyone else said and I don't know many that have late hours, at least for scheduling appointments. I hope you can reach someone tomorrow! Or, even better, they return your calls!",1554345260154646528,iamsandrene,15640287,391013693
@DannyBaram There are a few urgent care places open late. I’ve had to use them lately since it’s been hard to find a doctor that’s taking new patients. Hope you can get looked at soon! It’s kind of miserable out there right now.,1554335530929704960,iamsandrene,15640287,391013693
BETTER CALL SAUL is a masterpiece.  God level transitions tonight.,1554330856000331777,bdgrabinski,742487810024689664,391013693
"same, please and thank you https://t.co/8Je5FVyqhg",1554308945333760002,MikeRoe,7780982,391013693
"Okay, because @JLisaJay bullied me, (bullied, I say!), into filling a void in my cinematic education, I finally watched No Country for Old Men.

I can say that it quite possibly has the best writing &amp; acting of any Coen bros film.

But… Miller’s Crossing is still my favorite. https://t.co/iclmWSNTgv",1554306389014712322,prex4,27799601,391013693
My wife got me the perfect present… https://t.co/X4gWaVpLAi,1554304889593143296,EricRogersHere,323297690,391013693
@DannyBaram Yep. You're lucky if they're still answering at 4. *sighhhhh*,1554304563074592768,MikeRoe,7780982,391013693
"I love how #BetterCallSaul has essentially reframed #BreakingBad

It WAS a story about a man's cancer diagnosis turning him into an amoral monster. It's now a story about two men who collide at a point in time to turn each other into the worst versions of themselves. 

Masterful.",1554297648349192192,BrendanWeathers,163627931,391013693
@DannyBaram I make tons of appointments for my wife. Voicemail is common all day long.,1554293888768061440,Ragamuphin,40713834,391013693
"@DannyBaram At 430?? Yea, no one answers after 4pm. They close at 5 amd are calling everyone they ignored from 8am til 4pm",1554293312470671360,DannyManus,48051407,391013693
"This season of #BetterCallSaul is without a doubt their best season. Watching it every Monday is like dinner at my favorite restaurant where I have absolute trust in whatever the Chef chooses to make and I’m never disappointed. 

Nobody does TV like them.",1554292480429895681,BrendanWeathers,163627931,391013693
“Guy with that mustache probably doesn’t make a lot of good life choices” #BetterCallSaul https://t.co/2jSia9ydjy,1554288649944039427,LennixLive,1373652573501198344,391013693
@DannyBaram I believe some doctors’ offices close at 4:30 so I don’t think it’s unusual per se.,1554285143463841792,TaraYarla,517374657,391013693
"SURPRISE, BITCH!",1554282676571451392,BreakingBad,25399731,391013693
Turn on the TV and there’s the Pacino and DiNero diner scene in HEAT. Ahh sweetness. The gun battle isn’t far away.,1554265808616017923,BogeyGuyC,704463470368940033,391013693
