full_text,tweet_id,screen_name,Tweet_user_ID,original_user_ID
"I felt so loved this weekend by our friends and family at my baby shower 💖🌱 thank you to all who came and showered us with love, support and gifts. I couldn’t have asked for a better day 🥰 https://t.co/uUNh1ZG2yl",1554572413433614336,JordanPlant_,769213321199300608,234832996
"@cynthia_conte @jeandralebeauf @BestWomensBSP You're quite shy, arent you?",1554570973898166272,boxingrich,1102030340,234832996
Good to see @BronzeBomber back in the gym today 💪🏾 https://t.co/GQhvARZVxM,1554564766730821633,BadouJack,462701575,234832996
Mountain run this morning 🙌🏼 Feels good to be home! #ColoradoSprings https://t.co/dw8RLeE2lt,1554553931459489792,MikaelaMayer1,344881528,234832996
#LetsGetReadyToRumble ®👊🏻👊🏼👊🏽👊🏾👊🏿 https://t.co/2n2ikQzCzz,1554553516747673600,Michael_Buffer,1571185868,234832996
Georgia allows residents to claim embryos as dependents on state taxes https://t.co/FNbBECaXfD https://t.co/BpuTOE1IdH,1554538504188837889,nypost,17469289,234832996
"Fighters First Promo (in partnership w/ PYaAT) https://t.co/12wjmK1BC6 via @YouTube 

Just going to leave this right here! @fighters1st",1554535941674602500,Jmizzone,34977340,234832996
Aww you can hear me talking to Vergil. - I did send you a prince playlist @VergilOrtiz haha. All the best Saturday!! https://t.co/BhTkUgvVOl,1554530208580939776,janinegarcia,20755871,234832996
"I am currently out of the office. I'll be back for the fight week starting August 15th

🚨 PLEASE NOTE: there will be no further additions/changes to the Stanza live streaming schedule for this coming weekend &amp; no schedule for August 12 &amp; 13

Thanks &amp; enjoy the fights 🙏🏼💥❤️🥊!! https://t.co/vseFipMFXI",1554527868595707907,TimBoxeo,972480777626599424,234832996
@cynthia_conte We would have too much fun 😜😜,1554526473700007936,CrystinaPoncher,170104050,234832996
"@cynthia_conte And one of these days that I’m in Vegas, I’m dropping by the studio as a special guest host to crash your &amp; Jae’s party! Turn up!! lol",1554526140101840896,CrystinaPoncher,170104050,234832996
We just be having fun and talking to folks. 🤣🤣🤣 https://t.co/fAsRF8HLgw,1554517648230064128,jeandralebeauf,18664980,234832996
"Imagine if boxing had a ""violating the integrity of the [sport]"" clause - we'd be left without a sport. https://t.co/c8VeqzlU4n",1554517193223716869,JakeNDaBox,724433904019496960,234832996
Seats for #HollywoodFightNights featuring @KINGCALLUMWALSH sold out for Aug 4. Limited standing room tickets available online or at the door. Make sure to watch this great show on @UFCFightPass if you can’t make it. SRO tickets available at https://t.co/GX1hVc9dL3 https://t.co/Toz5BhyPZf,1554516357433069569,TomLoeffler1,533742966,234832996
"Nothing to see here, just @VergilOrtiz playing the 1968 Beatles classic, Blackbird 🎸

Watch the 18-0 fighter show off his skills now 👉 https://t.co/EC0jTIIjRZ",1554512355849035777,DAZNBoxing,737964408354287616,234832996
"Champ camp is in session for @ClaressaShields 📚

🎥 @SalitaProm

#ShieldsMarshall | SEP 10 | @Boxxer https://t.co/nMSnkHQMtK",1554512354628575232,trboxing,36806880,234832996
It’s go time @bobcatjbc #boxing #boxeo #rougarou #wolfpack https://t.co/cIlWdYf7MC,1554509149643358212,RPrograis,3215182751,234832996
Just Announced!! @bareknucklefc Signs Muay Thai Legend 'Saenchai' to a Multi-Fight Promotional Contract! https://t.co/3WUktNP9oE,1554504906106703873,BernieBahrmasel,290736934,234832996
Sing y’all! We’ve gotten close to 4K entrants let’s keep going! We must giveaway the tickets and suite!! https://t.co/JfXgonB0EL,1554500804026908672,heyitsmarcosv,90485191,234832996
"Great to speak to @TomLoeffler1 today for #slothboxx 

We covered: 

✅ @danawhite in boxing 

✅ @KINGCALLUMWALSH the next @TheNotoriousMMA ❓

✅ #CaneloGGG3 

✅ GGG vs Hagler fantasy fight 

✅ @UFCFightPass 

🎥 coming 🔜 

#boxing https://t.co/tn8wgqj6jO",1554500803565703169,slothboxx,4099823782,234832996
Yes please! https://t.co/4qOyaznHu8,1554497671997534209,BestWomensBSP,1507250774035759107,234832996
"WOW! Vergil Ortiz refuses to talk to reporter who twitted something he didn't like. Wants belt before leaving 147! 

https://t.co/gDgGpcU9JZ

#vergilortiz #michaelmckinson #ortizmckinson #boxing #boxeo #ko #koartist #koartistsports",1554497228265230338,koartistsports,922626146,234832996
"Wow, thank y’all for the love! I don’t have anything to promote except my actual job 😅🥊 Make sure to tune into @DAZNBoxing this Sat. Aug. 6 as undefeated KO-specialist @VergilOrtiz faces undefeated title contender @mikeytheproblem in a 12-round welterweight match 🤌🏾",1554496001649496064,janeymurcia,228457814,234832996
"Lisa Whiteside Pleased With Win, Eager to Return As Soon As Possible https://t.co/jOi8iB4igE https://t.co/rczmHNocLn",1554491247846236161,boxingscene,30336920,234832996
@cynthia_conte @fredpdbeck Was just about to say this. SOA = 🐐 show,1554488808242044928,DanYanofsky,287473729,234832996
Best friends reunited again ❤️🥺🥊 https://t.co/dv58RfH7p0,1554480688237527041,janeymurcia,228457814,234832996
"Formula 1 legend Lewis Hamilton has joined the Denver Broncos ownership group, the team announced 🏈🏎 https://t.co/QnuvUZR3w3",1554480459622612992,DAZN_CA,879263686032052224,234832996
